Row.names	RNAINO_R1.x	RNAINO_R2.x	RNAINO_R3.x	RNAINO_R4.x	RNAINO_R5.x	RNAISO_R1.x	RNAINO_R1.y	RNAINO_R2.y	RNAINO_R3.y	RNAINO_R4.y	RNAINO_R5.y	RNAISO_R1.y	logFC	logCPM	PValue	FDR
transcript:CTRG_05232-t43_1	41	36	16	627	510	770	3.994315602	3.669446102	1.922802138	35.60946942	33.32025568	52.54969768	2.18E+00	4.37E+00	4.61E-02	2.88E-01
transcript:CTRG_05233-t43_1	284	301	212	3127	2230	1619	27.66794222	30.68064658	25.47712833	177.5929998	145.6944513	110.4908579	8.23E-01	6.29E+00	3.12E-01	6.46E-01
transcript:CTRG_05234-t43_1	9812	8988	7572	9594	6938	6112	955.9079191	916.1383769	909.9661118	544.8759961	453.2861449	417.1217561	-7.87E-01	9.54E+00	4.84E-01	7.65E-01
transcript:CTRG_05235-t43_1	2122	1914	1540	2634	2149	1332	206.730188	195.0922178	185.0697058	149.5938476	140.4024107	90.90415235	-8.41E-01	7.39E+00	2.70E-01	6.04E-01
transcript:CTRG_05236-t43_1	799	723	575	1457	1202	1305	77.84044307	73.69470922	69.10070183	82.7480015	78.53126926	89.06150062	3.81E-01	6.32E+00	3.77E-01	6.89E-01
transcript:CTRG_05237-t43_1	4228	3950	3569	7331	6526	4171	411.9016186	402.6197807	428.9050519	416.3525044	426.368605	284.6555702	-3.98E-01	8.64E+00	5.67E-01	8.10E-01
transcript:CTRG_05238-t43_1	574	521	487	1247	950	652	55.92041843	53.10503942	58.52529008	70.82138495	62.06714293	44.49662713	-2.60E-01	5.85E+00	6.23E-01	8.38E-01
transcript:CTRG_05239-t43_1	236	254	220	340	254	108	22.99167029	25.88998083	26.4385294	19.30976013	16.594794	7.370606948	-1.48E+00	4.36E+00	6.63E-02	3.36E-01
transcript:CTRG_05240-t43_1	2115	2076	1894	4575	3525	2503	206.0482317	211.6047252	227.6117031	259.8298606	230.3017672	170.8206406	-2.43E-01	7.77E+00	6.88E-01	8.80E-01
transcript:CTRG_05241-t43_1	55025	50916	42281	125348	91563	48987	5360.663805	5189.819937	5081.124825	7118.940626	5982.161903	3343.184468	-6.05E-01	1.24E+01	4.35E-01	7.31E-01
transcript:CTRG_05242-t43_1	2814	2575	1838	2216	1894	3320	274.1464415	262.4673254	220.8818956	125.8542013	123.7422828	226.5779173	2.29E-01	7.79E+00	6.89E-01	8.80E-01
transcript:CTRG_05243-t43_1	3149	3015	2818	6756	7012	2307	306.7829227	307.3161111	338.6535266	383.6962925	458.1208486	157.444354	-9.93E-01	8.32E+00	7.53E-02	3.54E-01
transcript:CTRG_05244-t43_1	486	491	326	1665	1224	2025	47.34725323	50.04716767	39.17709356	94.56103122	79.96861363	138.1988803	1.39E+00	6.22E+00	1.39E-03	4.61E-02
transcript:CTRG_05245-t43_1	161	188	167	706	584	450	15.68499541	19.16266298	20.06924732	40.09614898	38.15495944	30.71086228	4.65E-01	4.72E+00	2.92E-01	6.25E-01
transcript:CTRG_05246-t43_1	654	593	380	1092	931	725	63.71420497	60.44393163	45.66655078	62.01840606	60.82580007	49.47861145	-8.91E-02	5.86E+00	9.28E-01	9.86E-01
transcript:CTRG_05247-t43_1	44	49	65	141	230	40	4.286582597	4.994523861	7.811383686	8.007871113	15.02678197	2.729854425	-1.28E+00	2.76E+00	9.34E-02	3.88E-01
transcript:CTRG_05248-t43_1	7723	7281	6205	12729	10561	4957	752.3926681	742.1454742	745.6867041	722.9233432	689.9906279	338.2972096	-9.70E-01	9.40E+00	1.97E-01	5.31E-01
transcript:CTRG_05249-t43_1	26653	24521	17434	43960	34521	45000	2596.597408	2499.402441	2095.13328	2496.638398	2255.389306	3071.086228	5.03E-01	1.13E+01	3.93E-01	7.03E-01
transcript:CTRG_05250-t43_1	448	420	388	1153	1139	649	43.64520462	42.81020453	46.62795185	65.4828042	74.41523768	44.29188805	-8.22E-02	5.69E+00	8.91E-01	9.72E-01
transcript:CTRG_05251-t43_1	673	587	584	1554	1492	387	65.56522927	59.83235728	70.18227804	88.25696247	97.47808132	26.41134156	-1.32E+00	6.05E+00	4.45E-03	9.15E-02
transcript:CTRG_05252-t43_1	1192	1165	992	2187	1816	1247	116.1274194	118.747353	119.2137326	124.2071924	118.6462437	85.1032117	-3.35E-01	6.85E+00	5.57E-01	8.06E-01
transcript:CTRG_05253-t43_1	892	1051	885	1624	1493	768	86.90071992	107.1274404	106.3549933	92.23250132	97.54341515	52.41320496	-7.55E-01	6.52E+00	1.95E-01	5.30E-01
transcript:CTRG_05254-t43_1	826	753	720	1767	1422	752	80.47084603	76.75258097	86.52609621	100.3539593	92.90471289	51.32126319	-5.93E-01	6.35E+00	2.33E-01	5.70E-01
transcript:CTRG_05255-t43_1	362	386	393	2534	2129	2634	35.26688409	39.34461654	47.22882751	143.9145064	139.095734	179.7609139	1.48E+00	6.54E+00	1.56E-02	1.72E-01
transcript:CTRG_05256-t43_1	514	510	517	1260	1274	767	50.07507852	51.98381978	62.13054408	71.5596993	83.23530536	52.3449586	-7.73E-02	5.93E+00	9.00E-01	9.74E-01
transcript:CTRG_05257-t43_1	1140	1152	1197	2060	2024	1365	111.0614582	117.4222753	143.849635	116.994429	132.2356814	93.15628225	-2.56E-01	6.91E+00	6.65E-01	8.64E-01
transcript:CTRG_05258-t43_1	137	117	118	2686	2194	1855	13.34685945	11.92569983	14.18066577	152.547105	143.3424332	126.596999	1.37E+00	6.11E+00	1.97E-01	5.31E-01
transcript:CTRG_05259-t43_1	25	29	29	100	66	73	2.435558294	2.955942693	3.485078875	5.679341215	4.312033088	4.981984326	6.19E-01	2.03E+00	2.50E-01	5.86E-01
transcript:CTRG_05260-t43_1	313	307	339	342	433	155	30.49318984	31.29222093	40.7393703	19.42334695	28.28955041	10.5781859	-1.38E+00	4.79E+00	8.10E-02	3.63E-01
transcript:CTRG_05261-t43_1	695	936	977	1698	1945	507	67.70852057	95.40559866	117.4111056	96.43521382	127.0743084	34.60090484	-1.35E+00	6.46E+00	1.20E-02	1.52E-01
transcript:CTRG_05262-t43_1	1406	1314	1166	5446	4604	2091	136.9757984	133.9347827	140.1242058	309.2969225	300.7969748	142.7031401	-2.51E-01	7.52E+00	6.91E-01	8.81E-01
transcript:CTRG_05263-t43_1	1117	1138	871	3994	4255	1332	108.8207446	115.9952685	104.6725414	226.8328881	277.9954665	90.90415235	-6.00E-01	7.18E+00	2.96E-01	6.30E-01
transcript:CTRG_05264-t43_1	1920	2234	2222	5881	6869	2533	187.050877	227.7095165	267.0291469	334.0020568	448.7781103	172.8680315	-5.18E-01	8.03E+00	3.39E-01	6.64E-01
transcript:CTRG_05265-t43_1	4	0	1	17	8	14	0.389689327	0	0.120175134	0.965488006	0.522670677	0.955449049	NA	NA	NA	NA
transcript:CTRG_05266-t43_1	368	413	395	1488	1530	649	35.85141808	42.09670112	47.46917778	84.50859727	99.96076703	44.29188805	-2.11E-01	5.80E+00	7.24E-01	9.03E-01
transcript:CTRG_05267-t43_1	151	194	226	610	907	181	14.71077209	19.77423733	27.1595802	34.64398141	59.25778804	12.35259127	-1.04E+00	4.69E+00	1.09E-01	4.15E-01
transcript:CTRG_05268-t43_1	46768	43205	33291	161704	120778	73917	4556.247611	4403.844968	4000.750374	9183.721918	7890.889883	5044.566238	-1.01E-02	1.25E+01	9.30E-01	9.86E-01
transcript:CTRG_05269-t43_1	1530	1562	1552	3597	3844	2649	149.0561676	159.2131892	186.5118074	204.2859035	251.1432604	180.7846093	1.34E-01	7.54E+00	7.07E-01	8.91E-01
transcript:CTRG_05270-t43_1	843	910	769	3390	3947	2232	82.12702567	92.75544314	92.41467776	192.5296672	257.8726454	152.3258769	3.81E-01	7.09E+00	4.20E-01	7.22E-01
transcript:CTRG_05271-t43_1	57	91	67	112	134	41	5.55307291	9.275544314	8.051733953	6.36086216	8.754733845	2.798100786	-1.27E+00	2.79E+00	9.77E-02	3.95E-01
transcript:CTRG_05272-t43_1	15	9	7	1	8	2	1.461334976	0.917361526	0.841225935	0.056793412	0.522670677	0.136492721	-2.36E+00	-3.01E-01	4.18E-01	7.21E-01
transcript:CTRG_05273-t43_1	15	5	8	33	38	9	1.461334976	0.509645292	0.961401069	1.874182601	2.482685717	0.614217246	-9.96E-01	4.84E-01	3.57E-01	6.76E-01
transcript:CTRG_05274-t43_1	17	17	22	6	13	11	1.65617964	1.732793993	2.64385294	0.340760473	0.849339851	0.750709967	-8.58E-01	6.00E-01	6.78E-01	8.72E-01
transcript:CTRG_05275-t43_1	37	33	20	62	72	66	3.604626275	3.363658927	2.403502673	3.521191553	4.704036096	4.504259801	5.47E-01	1.94E+00	3.38E-01	6.63E-01
transcript:CTRG_05276-t43_1	1345	1417	1490	1803	1980	778	131.0330362	144.4334757	179.0609491	102.3985221	129.3609926	53.09566857	-1.24E+00	6.98E+00	8.30E-02	3.69E-01
transcript:CTRG_05277-t43_1	131	152	164	362	354	333	12.76232546	15.49321688	19.70872191	20.5592152	23.12817747	22.72603809	5.18E-01	4.25E+00	2.23E-01	5.64E-01
transcript:CTRG_05278-t43_1	199	236	213	1311	1214	638	19.38704402	24.05525778	25.59730346	74.45616332	79.31527528	43.54117808	2.95E-01	5.36E+00	5.84E-01	8.18E-01
transcript:CTRG_05279-t43_1	15	17	24	42	106	37	1.461334976	1.732793993	2.884203207	2.38532331	6.925386474	2.525115343	1.52E-02	1.55E+00	9.24E-01	9.85E-01
transcript:CTRG_05280-t43_1	94	113	102	286	187	119	9.157699185	11.5179836	12.25786363	16.24291587	12.21742708	8.121316915	-4.07E-01	3.54E+00	5.24E-01	7.87E-01
transcript:CTRG_05281-t43_1	202	185	263	458	870	230	19.67931101	18.8568758	31.60606014	26.01138276	56.84043616	15.69666294	-7.00E-01	4.74E+00	2.56E-01	5.90E-01
transcript:CTRG_05282-t43_1	1069	1116	1109	819	871	532	104.1444726	113.7528292	133.2742232	46.51380455	56.90576999	36.30706385	-1.26E+00	6.45E+00	2.48E-01	5.84E-01
transcript:CTRG_05283-t43_1	6861	6841	6527	41478	38357	50126	668.4146181	697.2966885	784.3830972	2355.677149	2506.009896	3420.917073	1.62E+00	1.07E+01	1.93E-02	1.93E-01
transcript:CTRG_05284-t43_1	873	911	753	2396	3171	2396	85.04969562	92.8573722	90.49187562	136.0770155	207.1735897	163.5182801	6.75E-01	6.97E+00	9.95E-02	3.98E-01
transcript:CTRG_05285-t43_1	772	756	813	996	1274	444	75.21004011	77.05836815	97.70238364	56.5662385	83.23530536	30.30138412	-1.22E+00	6.15E+00	6.97E-02	3.44E-01
transcript:CTRG_05286-t43_1	58	80	74	287	392	66	5.650495242	8.154324672	8.892959888	16.29970929	25.61086319	4.504259801	-1.21E+00	3.41E+00	1.35E-01	4.55E-01
transcript:CTRG_05287-t43_1	1477	1529	1537	792	832	259	143.892784	155.8495303	184.7091804	44.98038242	54.35775044	17.6758074	-2.69E+00	6.77E+00	5.90E-02	3.23E-01
transcript:CTRG_05288-t43_1	329	323	373	784	839	351	32.05194715	32.92308586	44.82532484	44.52603512	54.81508728	23.95447258	-5.97E-01	5.25E+00	1.84E-01	5.19E-01
transcript:CTRG_05289-t43_1	123	163	189	685	798	205	11.98294681	16.61443652	22.71310026	38.90348732	52.13640006	13.99050393	-7.16E-01	4.58E+00	3.23E-01	6.53E-01
transcript:CTRG_05290-t43_1	761	824	820	1181	1405	695	74.13839446	83.98954412	98.54360957	67.07301974	91.7940377	47.43122064	-6.55E-01	6.29E+00	2.75E-01	6.09E-01
transcript:CTRG_05291-t43_1	748	719	683	1504	1702	1572	72.87190415	73.28699299	82.07961627	85.41729187	111.1981866	107.2832789	5.32E-01	6.47E+00	1.65E-01	4.98E-01
transcript:CTRG_05292-t43_1	329	311	319	220	206	186	32.05194715	31.69993716	38.33586763	12.49455067	13.45876994	12.69382308	-9.61E-01	4.66E+00	4.39E-01	7.32E-01
transcript:CTRG_05293-t43_1	3107	2869	2726	4136	3708	3602	302.6911848	292.4344685	327.5974143	234.8975526	242.2578589	245.823391	-6.83E-02	8.15E+00	9.97E-01	1.00E+00
transcript:CTRG_05294-t43_1	880	961	894	1999	1821	728	85.73165194	97.95382512	107.4365695	113.5300309	118.9729129	49.68335054	-8.94E-01	6.57E+00	6.35E-02	3.31E-01
transcript:CTRG_05295-t43_1	396	344	318	1330	1524	488	38.57924337	35.06359609	38.21569249	75.53523815	99.56876402	33.30422399	-5.04E-01	5.64E+00	3.81E-01	6.91E-01
transcript:CTRG_05296-t43_1	66	46	70	265	367	128	6.429873896	4.688736686	8.412259354	15.05025422	23.97751732	8.73553416	-9.92E-02	3.38E+00	9.85E-01	1.00E+00
transcript:CTRG_05297-t43_1	26	33	30	86	138	38	2.532980626	3.363658927	3.605254009	4.884233445	9.016069183	2.593361704	-5.75E-01	2.07E+00	4.75E-01	7.56E-01
transcript:CTRG_05298-t43_1	753	738	689	1757	1492	884	73.35901581	75.2236451	82.80066707	99.78602514	97.47808132	60.32978279	-3.20E-01	6.34E+00	5.04E-01	7.75E-01
transcript:CTRG_05299-t43_1	3	0	1	31	19	36	0.292266995	0	0.120175134	1.760595777	1.241342859	2.456868983	2.18E+00	1.74E-01	7.30E-02	3.51E-01
transcript:CTRG_05300-t43_1	353	373	300	1220	1033	637	34.39008311	38.01953878	36.05254009	69.28796282	67.48985121	43.47293172	6.62E-02	5.54E+00	8.26E-01	9.45E-01
transcript:CTRG_05301-t43_1	1043	963	775	3230	2673	3071	101.611492	98.15768323	93.13572856	183.4427212	174.6373401	209.5845735	9.21E-01	7.14E+00	2.55E-02	2.18E-01
transcript:CTRG_05302-t43_1	69	85	75	258	289	146	6.722140891	8.663969964	9.013135022	14.65270033	18.88147822	9.963968651	4.32E-02	3.45E+00	8.78E-01	9.67E-01
transcript:CTRG_05303-t43_1	2558	2374	1831	4888	4220	2804	249.2063246	241.9795846	220.0406697	277.6061986	275.7087823	191.3627952	-2.34E-01	7.93E+00	7.11E-01	8.94E-01
transcript:CTRG_05304-t43_1	821	812	822	1435	1260	442	79.98373437	82.76639542	98.78395984	81.49854643	82.32063167	30.1648914	-1.35E+00	6.26E+00	2.47E-02	2.16E-01
transcript:CTRG_05305-t43_1	1639	1635	1416	6212	5790	11951	159.6752017	166.6540105	170.1679892	352.8006763	378.2829027	815.6122558	2.00E+00	8.41E+00	3.12E-05	3.64E-03
transcript:CTRG_05306-t43_1	210	247	228	944	911	399	20.45868967	25.17647742	27.39993047	53.61298107	59.51912338	27.23029789	-1.74E-01	5.07E+00	7.92E-01	9.31E-01
transcript:CTRG_05307-t43_1	539	520	577	1126	1211	1098	52.51063681	53.00311037	69.3410521	63.94938208	79.11927378	74.93450397	4.28E-01	6.04E+00	2.79E-01	6.14E-01
transcript:CTRG_05308-t43_1	2154	2027	1831	3107	2771	2265	209.8477026	206.6102014	220.0406697	176.4571315	181.0400558	154.5780068	-2.34E-01	7.62E+00	7.66E-01	9.21E-01
transcript:CTRG_05309-t43_1	2643	2531	2407	5486	5082	2414	257.4872228	257.9824468	289.2615466	311.568659	332.0265478	164.7467146	-6.35E-01	8.06E+00	2.53E-01	5.89E-01
transcript:CTRG_05310-t43_1	378	416	365	1012	1063	824	36.8256414	42.40248829	43.86392377	57.47493309	69.44986625	56.23500116	3.89E-01	5.65E+00	2.87E-01	6.20E-01
transcript:CTRG_05311-t43_1	528	607	541	1471	2001	783	51.43899116	61.87093845	65.01474729	83.54310927	130.7330032	53.43690037	-3.05E-01	6.15E+00	5.44E-01	7.99E-01
transcript:CTRG_05312-t43_1	1691	1804	1535	2104	2021	874	164.741163	183.8800213	184.4688301	119.4933392	132.0396799	59.64731919	-1.29E+00	7.19E+00	9.40E-02	3.89E-01
transcript:CTRG_05313-t43_1	1416	1281	1106	3368	3174	2033	137.9500218	130.5711238	132.9136978	191.2802121	207.3695912	138.7448512	2.02E-03	7.27E+00	9.45E-01	9.94E-01
transcript:CTRG_05314-t43_1	285	328	271	1284	1160	684	27.76536455	33.43273115	32.56746121	72.9227412	75.78724821	46.68051067	2.22E-01	5.52E+00	6.04E-01	8.30E-01
transcript:CTRG_05315-t43_1	5	14	9	28	20	5	0.487111659	1.427006818	1.081576203	1.59021554	1.306676693	0.341231803	-1.55E+00	2.03E-01	2.06E-01	5.42E-01
transcript:CTRG_05316-t43_1	96	134	86	303	319	171	9.352543848	13.65849382	10.33506149	17.20840388	20.84149326	11.67012767	-6.07E-02	3.76E+00	9.73E-01	1.00E+00
transcript:CTRG_05317-t43_1	206	224	154	564	487	238	20.06900034	22.83210908	18.50697058	32.03148445	31.81757748	16.24263383	-4.15E-01	4.54E+00	4.16E-01	7.19E-01
transcript:CTRG_05318-t43_1	260	225	194	6419	4837	9798	25.32980626	22.93403814	23.31397592	364.5569126	316.0197583	668.6778414	2.61E+00	7.81E+00	2.64E-02	2.22E-01
transcript:CTRG_05319-t43_1	8	8	11	188	209	316	0.779378654	0.815432467	1.32192647	10.67716148	13.65477144	21.56584996	2.45E+00	2.97E+00	3.08E-02	2.36E-01
transcript:CTRG_05320-t43_1	11381	9617	7788	46898	35653	14510	1108.763558	980.2517546	935.9239407	2663.497443	2329.347207	990.2546927	-4.20E-01	1.05E+01	6.41E-01	8.49E-01
transcript:CTRG_05321-t43_1	503	490	487	2270	2468	1565	49.00343287	49.94523861	58.52529008	128.9210456	161.2439039	106.8055544	5.62E-01	6.44E+00	2.69E-01	6.03E-01
transcript:CTRG_05322-t43_1	644	678	634	1198	1106	577	62.73998165	69.10790159	76.19103472	68.03850775	72.25922114	39.37815008	-6.64E-01	6.03E+00	2.24E-01	5.66E-01
transcript:CTRG_05323-t43_1	946	1089	1056	1436	1830	1242	92.16152584	111.0007446	126.9049411	81.55533984	119.5609174	84.7619799	-1.73E-01	6.71E+00	8.17E-01	9.40E-01
transcript:CTRG_05324-t43_1	643	589	526	2400	1834	849	62.64255932	60.03621539	63.21212029	136.3041892	119.8222528	57.94116017	-3.59E-01	6.32E+00	5.16E-01	7.82E-01
transcript:CTRG_05325-t43_1	98	109	100	268	249	136	9.547388512	11.11026737	12.01751336	15.22063446	16.26812483	9.281505045	-2.58E-01	3.60E+00	6.66E-01	8.64E-01
transcript:CTRG_05326-t43_1	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA
transcript:CTRG_05327-t43_1	148	151	142	745	893	586	14.4185051	15.39128782	17.06486897	42.31109205	58.34311435	39.99236733	7.68E-01	4.87E+00	1.81E-01	5.15E-01
transcript:CTRG_05328-t43_1	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA
transcript:CTRG_05329-t43_1	25	37	20	206	182	70	2.435558294	3.771375161	2.403502673	11.6994429	11.89075791	4.777245244	-9.36E-02	2.53E+00	1.00E+00	1.00E+00
transcript:CTRG_05330-t43_1	1682	1653	1480	3563	3047	1585	163.864362	168.4887335	177.8591978	202.3549275	199.0721942	108.1704816	-5.79E-01	7.41E+00	2.63E-01	5.97E-01
transcript:CTRG_05331-t43_1	5059	4970	4253	10351	9532	5212	492.8595763	506.5874202	511.1048433	587.8686091	622.762112	355.7000316	-4.36E-01	9.00E+00	5.04E-01	7.75E-01
transcript:CTRG_05332-t43_1	2288	2152	1837	4150	2899	1384	222.902295	219.3513337	220.7617205	235.6926604	189.4027867	94.45296311	-1.06E+00	7.65E+00	9.75E-02	3.95E-01
transcript:CTRG_05333-t43_1	66	67	76	285	303	262	6.429873896	6.829246912	9.133310156	16.18612246	19.7961519	17.88054648	8.97E-01	3.62E+00	8.59E-02	3.74E-01
transcript:CTRG_05334-t43_1	60	76	54	201	135	43	5.845339905	7.746608438	6.489457216	11.41547584	8.820067679	2.934593507	-1.25E+00	2.84E+00	6.45E-02	3.32E-01
transcript:CTRG_05335-t43_1	496	475	319	2125	1455	903	48.32147655	48.41630274	38.33586763	120.6860008	95.06072943	61.62646365	7.70E-02	6.04E+00	8.24E-01	9.44E-01
transcript:CTRG_05336-t43_1	2353	2286	1978	6198	5649	3031	229.2347466	233.0098275	237.7064143	352.0055685	369.070832	206.8547191	-2.44E-01	8.05E+00	6.62E-01	8.62E-01
transcript:CTRG_05337-t43_1	1378	1591	1538	2684	3022	1052	134.2479732	162.1691319	184.8293555	152.4335182	197.4388483	71.79517138	-1.04E+00	7.23E+00	5.57E-02	3.14E-01
transcript:CTRG_05338-t43_1	1192	1253	1233	1689	1637	573	116.1274194	127.7171102	148.1759398	95.92407311	106.9514873	39.10516464	-1.48E+00	6.76E+00	3.54E-02	2.49E-01
transcript:CTRG_05339-t43_1	1318	1121	759	1808	1457	649	128.4026332	114.2624745	91.21292642	102.6824892	95.1913971	44.29188805	-1.14E+00	6.63E+00	9.47E-02	3.90E-01
transcript:CTRG_05340-t43_1	739	824	747	5001	5749	6641	71.99510316	83.98954412	89.77082482	284.0238541	375.6042155	453.2240809	1.69E+00	7.74E+00	1.32E-02	1.58E-01
transcript:CTRG_05341-t43_1	24	43	49	122	171	51	2.338135962	4.382949511	5.888581548	6.928796282	11.17208573	3.480564392	-5.36E-01	2.45E+00	5.43E-01	7.99E-01
transcript:CTRG_05342-t43_1	0	0	1	0	0	1	0	0	0.120175134	0	0	0.068246361	NA	NA	NA	NA
transcript:CTRG_05343-t43_1	871	725	743	1843	2175	857	84.85485096	73.89856734	89.29012428	104.6702586	142.1010904	58.48713106	-5.43E-01	6.49E+00	2.30E-01	5.67E-01
transcript:CTRG_05344-t43_1	19	17	12	18	22	28	1.851024303	1.732793993	1.442101604	1.022281419	1.437344363	1.910898098	4.99E-01	8.16E-01	5.00E-01	7.75E-01
transcript:CTRG_05345-t43_1	104	100	92	5288	4926	9079	10.1319225	10.19290584	11.05611229	300.3235634	321.8344695	619.6087081	2.75E+00	7.64E+00	4.75E-02	2.91E-01
transcript:CTRG_05346-t43_1	9	19	6	84	80	49	0.876800986	1.936652109	0.721050802	4.77064662	5.226706773	3.344071671	6.32E-01	1.48E+00	4.39E-01	7.32E-01
transcript:CTRG_05347-t43_1	25	24	29	217	239	252	2.435558294	2.446297401	3.485078875	12.32417044	15.61478648	17.19808288	1.62E+00	3.09E+00	4.40E-02	2.82E-01
transcript:CTRG_05348-t43_1	244	264	221	515	532	204	23.77104895	26.90927142	26.55870453	29.24860726	34.75760004	13.92225757	-8.32E-01	4.68E+00	9.01E-02	3.82E-01
transcript:CTRG_05349-t43_1	131	165	167	555	641	129	12.76232546	16.81829464	20.06924732	31.52034374	41.87898802	8.803780521	-1.20E+00	4.36E+00	4.86E-02	2.92E-01
transcript:CTRG_05350-t43_1	268	305	288	721	748	280	26.10918491	31.08836281	34.61043848	40.94805016	48.86970833	19.10898098	-7.12E-01	5.03E+00	1.04E-01	4.08E-01
transcript:CTRG_05351-t43_1	858	872	911	2645	2711	2716	83.58836064	88.88213892	109.4795467	150.2185751	177.1200258	185.3571155	8.45E-01	7.02E+00	2.83E-02	2.30E-01
transcript:CTRG_05352-t43_1	1924	2107	2173	3562	3425	969	187.4405663	214.764526	261.1405654	202.2981341	223.7683837	66.13072345	-1.56E+00	7.60E+00	1.25E-02	1.55E-01
transcript:CTRG_05353-t43_1	2602	2162	1894	2237	1802	4611	253.4929072	220.3706242	227.6117031	127.046863	117.7315701	314.6839688	8.01E-01	7.82E+00	2.52E-01	5.88E-01
transcript:CTRG_05354-t43_1	86	74	41	108	96	62	8.378320531	7.542750321	4.927180479	6.133688512	6.272048128	4.231274359	-5.21E-01	2.71E+00	5.59E-01	8.06E-01
transcript:CTRG_05355-t43_1	393	370	381	944	917	613	38.28697638	37.71375161	45.78672591	53.61298107	59.91112638	41.83501906	3.52E-02	5.51E+00	8.87E-01	9.70E-01
transcript:CTRG_05356-t43_1	779	762	614	2938	2610	1215	75.89199643	77.6699425	73.78753205	166.8590449	170.5213085	82.91932816	-1.80E-01	6.68E+00	7.74E-01	9.22E-01
transcript:CTRG_05357-t43_1	350	367	321	937	979	215	34.09781611	37.40796443	38.57621789	53.21542718	63.96182413	14.67296753	-1.41E+00	5.28E+00	1.63E-03	5.15E-02
transcript:CTRG_05358-t43_1	418	413	385	998	913	439	40.72253467	42.09670112	46.26742645	56.67982532	59.64979105	29.96015231	-5.15E-01	5.50E+00	2.46E-01	5.83E-01
transcript:CTRG_05359-t43_1	1097	1079	711	17656	14508	27463	106.8722979	109.981454	85.44452001	1002.744485	947.8632733	1874.249802	2.49E+00	9.36E+00	1.90E-02	1.92E-01
transcript:CTRG_05360-t43_1	489	435	332	2111	1966	1485	47.63952023	44.3391404	39.89814436	119.890893	128.4463189	101.3458455	7.13E-01	6.25E+00	1.82E-01	5.16E-01
transcript:CTRG_05361-t43_1	3130	2920	2885	1971	1769	716	304.9318984	297.6328505	346.7052605	111.9398153	115.5755535	48.86439421	-2.23E+00	7.79E+00	8.70E-02	3.76E-01
transcript:CTRG_05362-t43_1	139	151	137	255	395	173	13.54170411	15.39128782	16.46399331	14.4823201	25.80686469	11.80662039	-3.28E-01	4.01E+00	5.80E-01	8.17E-01
transcript:CTRG_05363-t43_1	164	180	147	722	1038	602	15.97726241	18.34723051	17.66574464	41.00484357	67.81652038	41.0843091	6.84E-01	4.97E+00	2.28E-01	5.67E-01
transcript:CTRG_05364-t43_1	538	542	507	763	920	471	52.41321448	55.24554965	60.92879275	43.33337347	60.10712789	32.14403586	-6.09E-01	5.69E+00	3.13E-01	6.47E-01
transcript:CTRG_05365-t43_1	0	0	0	0	3	0	0	0	0	0	0.196001504	0	NA	NA	NA	NA
transcript:CTRG_05366-t43_1	1135	1181	1489	3654	3616	1949	110.5743465	120.378218	178.940774	207.523128	236.2471461	133.0121569	-1.26E-01	7.31E+00	8.37E-01	9.49E-01
transcript:CTRG_05367-t43_1	462	588	791	849	1372	262	45.00911727	59.93428634	95.0585307	48.21760691	89.63802116	17.88054648	-1.73E+00	5.87E+00	1.28E-02	1.57E-01
transcript:CTRG_05368-t43_1	34	27	38	93	87	41	3.31235928	2.752084577	4.566655078	5.28178733	5.684043616	2.798100786	-4.03E-01	2.03E+00	5.86E-01	8.19E-01
transcript:CTRG_05369-t43_1	487	508	528	827	967	598	47.44467556	51.77996166	63.45247055	46.96815184	63.17781812	40.81132365	-2.52E-01	5.72E+00	6.68E-01	8.66E-01
transcript:CTRG_05370-t43_1	119	138	145	262	258	141	11.59325748	14.06621006	17.42539438	14.87987398	16.85612934	9.622736848	-4.56E-01	3.83E+00	4.51E-01	7.40E-01
transcript:CTRG_05371-t43_1	187	159	157	597	620	410	18.21797604	16.20672028	18.86749598	33.90566705	40.50697749	27.98100786	3.91E-01	4.65E+00	3.57E-01	6.76E-01
transcript:CTRG_05372-t43_1	339	416	329	463	497	813	33.02617046	42.40248829	39.53761896	26.29534982	32.47091583	55.48429119	8.00E-01	5.32E+00	1.39E-01	4.60E-01
transcript:CTRG_05373-t43_1	2909	3067	2960	3961	4090	4522	283.4015631	312.6164221	355.7183955	224.9587055	267.2153838	308.6100428	2.21E-01	8.24E+00	6.58E-01	8.61E-01
transcript:CTRG_05374-t43_1	149	187	139	482	558	241	14.51592743	19.06073392	16.70434357	27.37442465	36.45627974	16.44737291	-2.23E-01	4.39E+00	7.05E-01	8.90E-01
transcript:CTRG_05375-t43_1	493	587	573	3249	3854	2024	48.02920955	59.83235728	68.86035157	184.5217961	251.7965988	138.1306339	5.26E-01	6.84E+00	3.95E-01	7.03E-01
transcript:CTRG_05376-t43_1	1170	974	1012	3490	3253	2224	113.9841281	99.27890288	121.6172352	198.2090084	212.5309642	151.779906	2.67E-01	7.18E+00	4.96E-01	7.73E-01
transcript:CTRG_05377-t43_1	56	46	60	245	249	330	5.455650578	4.688736686	7.210508018	13.91438598	16.26812483	22.52129901	1.53E+00	3.52E+00	5.14E-03	9.92E-02
